statsmodels	core	NoseWrapper	UNK	test	UNK=label UNK=verbose UNK=extra_argv UNK=doctests
statsmodels	sandbox.examples		UNK	_ll_nb1	UNK=y UNK=X UNK=beta UNK=alph
statsmodels	sandbox.examples		UNK	_ll_nb2	UNK=y UNK=X UNK=beta UNK=alph
statsmodels	sandbox.examples		UNK	_ll_nbt	UNK=y UNK=X UNK=beta UNK=alph
statsmodels	sandbox.examples		UNK	_score_nbp	UNK=y UNK=X UNK=beta UNK=thet
statsmodels	sandbox.regression		UNK	data2dummy	UNK=x UNK=returnall
statsmodels	sandbox.regression		UNK	data2proddummy	UNK=x
statsmodels	sandbox.regression		UNK	data2groupcont	UNK=x1 UNK=x2
statsmodels	sandbox.regression		UNK	anovadict	UNK=res
statsmodels	sandbox.regression		UNK	form2design	UNK=ss UNK=data
statsmodels	sandbox.regression		UNK	dropname	UNK=ss UNK=li
statsmodels	sandbox.regression	TryCLogit	UNK	xbetas	UNK=params
statsmodels	sandbox.regression	TryNCLogit	UNK	xbetas	UNK=params
statsmodels	sandbox.regression	RU2NMNL	UNK	calc_prob	UNK=tree UNK=keys
statsmodels	sandbox.regression		UNK	pdf	UNK=x UNK=mu UNK=sigma
statsmodels	sandbox.regression		UNK	cdf	UNK=x UNK=mu UNK=sigma
statsmodels	sandbox.regression	TheilRegressionResults	UNK	hatmatrix_diag	void
statsmodels	sandbox.regression		UNK	norm_lls	UNK=y UNK=params
statsmodels	sandbox.regression		UNK	norm_lls_grad	UNK=y UNK=params
statsmodels	sandbox.regression		UNK	mean_grad	UNK=x UNK=beta
statsmodels	sandbox.regression		UNK	normgrad	UNK=y UNK=x UNK=params
statsmodels	sandbox.regression		UNK	tstd_lls	UNK=y UNK=params UNK=df
statsmodels	sandbox.regression		UNK	norm_dlldy	UNK=y
statsmodels	sandbox.regression		UNK	ts_dlldy	UNK=y UNK=df
statsmodels	sandbox.regression		UNK	tstd_pdf	UNK=x UNK=df
statsmodels	sandbox.regression		UNK	ts_lls	UNK=y UNK=params UNK=df
statsmodels	sandbox.regression		UNK	tstd_dlldy	UNK=y UNK=df
statsmodels	sandbox.regression		UNK	locscale_grad	UNK=y UNK=loc UNK=scale UNK=dlldy
statsmodels	sandbox.regression	OneWayLS	UNK	fitbygroups	void
statsmodels	sandbox.regression	OneWayLS	UNK	fitjoint	void
statsmodels	sandbox.regression	OneWayLS	UNK	fitpooled	void
statsmodels	sandbox.regression	OneWayLS	UNK	ftest_summary	void
statsmodels	sandbox.regression	OneWayLS	UNK	print_summary	UNK=res
statsmodels	sandbox.regression	OneWayLS	UNK	lr_test	void
statsmodels	sandbox.regression		UNK	maxabs	UNK=x
statsmodels	sandbox.regression	IV2SLS	UNK	fit	void
statsmodels	sandbox.regression	IV2SLS	UNK	predict	UNK=params UNK=exog
statsmodels	sandbox.regression	IVRegressionResults	UNK	spec_hausman	UNK=dof
statsmodels	sandbox.regression	IVRegressionResults	UNK	summary	UNK=yname UNK=xname UNK=title UNK=alpha
statsmodels	sandbox.regression	GMM	UNK	__init__	UNK=endog UNK=exog UNK=instrument UNK=k_moms
statsmodels	sandbox.regression	GMM	UNK	fit	UNK=start_params UNK=maxiter UNK=inv_weights UNK=weights_method
statsmodels	sandbox.regression	GMM	UNK	fitgmm	UNK=start UNK=weights UNK=optim_method UNK=optim_args
statsmodels	sandbox.regression	GMM	UNK	fitgmm_cu	UNK=start UNK=optim_method UNK=optim_args
statsmodels	sandbox.regression	GMM	UNK	gmmobjective	UNK=params UNK=weights
statsmodels	sandbox.regression	GMM	UNK	gmmobjective_cu	UNK=params UNK=weights_method UNK=wargs
statsmodels	sandbox.regression	GMM	UNK	fititer	UNK=start UNK=maxiter UNK=start_invweights UNK=weights_method
statsmodels	sandbox.regression	GMM	UNK	calc_weightmatrix	UNK=moms UNK=weights_method UNK=wargs UNK=params
statsmodels	sandbox.regression	GMM	UNK	momcond_mean	UNK=params
statsmodels	sandbox.regression	GMM	UNK	gradient_momcond	UNK=params UNK=epsilon UNK=centered
statsmodels	sandbox.regression	GMMResults	UNK	calc_cov_params	UNK=moms UNK=gradmoms UNK=weights UNK=use_weights
statsmodels	sandbox.regression	GMMResults	UNK	bse_	void
statsmodels	sandbox.regression	GMMResults	UNK	get_bse	void
statsmodels	sandbox.regression	GMMResults	UNK	compare_j	UNK=other
statsmodels	sandbox.regression	GMMResults	UNK	summary	UNK=yname UNK=xname UNK=title UNK=alpha
statsmodels	sandbox.regression	LinearIVGMM	UNK	fitgmm	UNK=start UNK=weights UNK=optim_method
statsmodels	sandbox.regression		UNK	spec_hausman	UNK=params_e UNK=params_i UNK=cov_params_e UNK=cov_params_i
statsmodels	sandbox.regression	DistQuantilesGMM	UNK	momcond	UNK=params
statsmodels	sandbox.regression	DistQuantilesGMM	UNK	fitonce	UNK=start UNK=weights UNK=has_optimal_weights
statsmodels	sandbox.regression		UNK	groupstatsbin	UNK=factors UNK=values
statsmodels	sandbox.regression		UNK	convertlabels	UNK=ys UNK=indices
statsmodels	sandbox.regression		UNK	groupsstats_1d	UNK=y UNK=x UNK=labelsunique
statsmodels	sandbox.regression		UNK	randintw	UNK=w UNK=size
statsmodels	sandbox.regression		UNK	getbranches	UNK=tree
statsmodels	sandbox.regression		UNK	getnodes	UNK=tree
statsmodels	sandbox.regression	RU2NMNL	UNK	get_probs	UNK=params
statsmodels	sandbox.regression	RU2NMNL	UNK	calc_prob	UNK=tree UNK=parent
statsmodels	sandbox.regression		UNK	branch	UNK=tree
statsmodels	sandbox.regression		UNK	branch2	UNK=tree
statsmodels	sandbox.regression		UNK	plt_closeall	UNK=n
statsmodels	sandbox.regression	GaussProcess	UNK	fit	UNK=y
statsmodels	sandbox.regression	GaussProcess	UNK	predict	UNK=x
statsmodels	sandbox.regression	GaussProcess	UNK	plot	UNK=y UNK=plt
statsmodels	sandbox.regression		UNK	atleast_2dcol	UNK=x
statsmodels	sandbox.regression		UNK	wls_prediction_std	UNK=res UNK=exog UNK=weights UNK=alpha
statsmodels	sandbox.datarich	FactorModelUnivariate	UNK	calc_factors	UNK=x UNK=keepdim UNK=addconst
statsmodels	sandbox.datarich	FactorModelUnivariate	UNK	fit_find_nfact	UNK=maxfact UNK=skip_crossval UNK=cv_iter
statsmodels	sandbox.datarich	FactorModelUnivariate	UNK	summary_find_nfact	void
statsmodels	regression	GLSHet	UNK	iterative_fit	UNK=maxiter
statsmodels	regression		UNK	_dot	UNK=x UNK=y
statsmodels	regression		UNK	_multi_dot_three	UNK=A UNK=B UNK=C
statsmodels	regression		UNK	_dotsum	UNK=x UNK=y
statsmodels	regression		UNK	_get_exog_re_names	UNK=exog_re
statsmodels	regression	MixedLMParams	UNK	from_packed	UNK=params UNK=k_fe UNK=k_re UNK=use_sqrt
statsmodels	regression	MixedLMParams	UNK	from_components	UNK=fe_params UNK=cov_re UNK=cov_re_sqrt UNK=vcomp
statsmodels	regression	MixedLMParams	UNK	copy	void
statsmodels	regression	MixedLMParams	UNK	get_packed	UNK=use_sqrt UNK=has_fe
statsmodels	regression		UNK	_smw_solver	UNK=s UNK=A UNK=AtA UNK=BI
statsmodels	regression		UNK	_smw_logdet	UNK=s UNK=A UNK=AtA UNK=BI
statsmodels	regression	MixedLM	UNK	_make_param_names	UNK=exog_re
statsmodels	regression	MixedLM	UNK	from_formula	UNK=cls UNK=formula UNK=data UNK=re_formula
statsmodels	regression	MixedLM	UNK	predict	UNK=params UNK=exog
statsmodels	regression	MixedLM	UNK	group_list	UNK=array
statsmodels	regression	MixedLM	UNK	fit_regularized	UNK=start_params UNK=method UNK=alpha UNK=ceps
statsmodels	regression	MixedLM	UNK	get_fe_params	UNK=cov_re UNK=vcomp
statsmodels	regression	MixedLM	UNK	_reparam	void
statsmodels	regression	MixedLM	UNK	_expand_vcomp	UNK=vcomp UNK=group
statsmodels	regression	MixedLM	UNK	_augment_exog	UNK=group_ix
statsmodels	regression	MixedLM	UNK	loglike	UNK=params UNK=profile_fe
statsmodels	regression	MixedLM	UNK	_gen_dV_dPar	UNK=ex_r UNK=solver UNK=group UNK=max_ix
statsmodels	regression	MixedLM	UNK	score	UNK=params UNK=profile_fe
statsmodels	regression	MixedLM	UNK	score_full	UNK=params UNK=calc_fe
statsmodels	regression	MixedLM	UNK	score_sqrt	UNK=params UNK=calc_fe
statsmodels	regression	MixedLM	UNK	hessian	UNK=params
statsmodels	regression	MixedLM	UNK	get_scale	UNK=fe_params UNK=cov_re UNK=vcomp
statsmodels	regression	MixedLM	UNK	fit	UNK=start_params UNK=reml UNK=niter_sa UNK=do_cg
statsmodels	regression	MixedLMResults	UNK	fittedvalues	void
statsmodels	regression	MixedLMResults	UNK	resid	void
statsmodels	regression	MixedLMResults	UNK	bse_fe	void
statsmodels	regression	MixedLMResults	UNK	bse_re	void
statsmodels	regression	MixedLMResults	UNK	random_effects	void
statsmodels	regression	MixedLMResults	UNK	random_effects_cov	void
statsmodels	regression	MixedLMResults	UNK	t_test	UNK=r_matrix UNK=scale UNK=use_t
statsmodels	regression	MixedLMResults	UNK	summary	UNK=yname UNK=xname_fe UNK=xname_re UNK=title
statsmodels	regression	MixedLMResults	UNK	profile_re	UNK=re_ix UNK=vtype UNK=num_low UNK=dist_low
statsmodels	regression	_MinimalWLS	UNK	fit	UNK=method
statsmodels	regression		UNK	_get_sigma	UNK=sigma UNK=nobs
statsmodels	regression	RegressionModel	UNK	df_model	void
statsmodels	regression	RegressionModel	UNK	df_resid	void
statsmodels	regression	RegressionModel	UNK	fit	UNK=method UNK=cov_type UNK=cov_kwds UNK=use_t
statsmodels	regression	RegressionModel	UNK	predict	UNK=params UNK=exog
statsmodels	regression	RegressionModel	UNK	get_distribution	UNK=params UNK=scale UNK=exog UNK=dist_class
statsmodels	regression	GLS	UNK	whiten	UNK=X
statsmodels	regression	GLS	UNK	loglike	UNK=params
statsmodels	regression	GLS	UNK	hessian_factor	UNK=params UNK=scale UNK=observed
statsmodels	regression	WLS	UNK	whiten	UNK=X
statsmodels	regression	WLS	UNK	loglike	UNK=params
statsmodels	regression	WLS	UNK	hessian_factor	UNK=params UNK=scale UNK=observed
statsmodels	regression	OLS	UNK	loglike	UNK=params UNK=scale
statsmodels	regression	OLS	UNK	whiten	UNK=Y
statsmodels	regression	OLS	UNK	score	UNK=params UNK=scale
statsmodels	regression	OLS	UNK	hessian	UNK=params UNK=scale
statsmodels	regression	OLS	UNK	hessian_factor	UNK=params UNK=scale UNK=observed
statsmodels	regression	OLS	UNK	_fit_ridge	UNK=alpha
statsmodels	regression	GLSAR	UNK	iterative_fit	UNK=maxiter UNK=rtol
statsmodels	regression	GLSAR	UNK	whiten	UNK=X
statsmodels	regression		UNK	yule_walker	UNK=X UNK=order UNK=method UNK=df
statsmodels	regression	RegressionResults	UNK	conf_int	UNK=alpha UNK=cols
statsmodels	regression	RegressionResults	UNK	eigenvals	void
statsmodels	regression	RegressionResults	UNK	condition_number	void
statsmodels	regression	RegressionResults	UNK	cov_HC0	void
statsmodels	regression	RegressionResults	UNK	cov_HC1	void
statsmodels	regression	RegressionResults	UNK	cov_HC2	void
statsmodels	regression	RegressionResults	UNK	cov_HC3	void
statsmodels	regression	RegressionResults	UNK	HC0_se	void
statsmodels	regression	RegressionResults	UNK	HC1_se	void
statsmodels	regression	RegressionResults	UNK	HC2_se	void
statsmodels	regression	RegressionResults	UNK	HC3_se	void
statsmodels	regression	RegressionResults	UNK	resid_pearson	void
statsmodels	regression	RegressionResults	UNK	compare_lm_test	UNK=restricted UNK=demean UNK=use_lr
statsmodels	regression	RegressionResults	UNK	compare_f_test	UNK=restricted
statsmodels	regression	RegressionResults	UNK	compare_lr_test	UNK=restricted UNK=large_sample
statsmodels	regression	RegressionResults	UNK	get_robustcov_results	UNK=cov_type UNK=use_t
statsmodels	regression	RegressionResults	UNK	summary	UNK=yname UNK=xname UNK=title UNK=alpha
statsmodels	regression	RegressionResults	UNK	summary2	UNK=yname UNK=xname UNK=title UNK=alpha
statsmodels	regression	OLSResults	UNK	get_influence	void
statsmodels	regression	OLSResults	UNK	outlier_test	UNK=method UNK=alpha
statsmodels	regression	OLSResults	UNK	el_test	UNK=b0_vals UNK=param_nums UNK=return_weights UNK=ret_params
statsmodels	regression	OLSResults	UNK	conf_int_el	UNK=param_num UNK=sig UNK=upper_bound UNK=lower_bound
statsmodels	regression	QuantReg	UNK	whiten	UNK=data
statsmodels	regression	QuantReg	UNK	fit	UNK=q UNK=vcov UNK=kernel UNK=bandwidth
statsmodels	regression	QuantRegResults	UNK	summary	UNK=yname UNK=xname UNK=title UNK=alpha
statsmodels	regression	PredictionResults	UNK	conf_int	UNK=obs UNK=alpha
statsmodels	regression		UNK	get_prediction	UNK=exog UNK=transform UNK=weights UNK=row_labels
statsmodels	regression	RecursiveLS	UNK	from_formula	UNK=cls UNK=formula UNK=data UNK=subset
statsmodels	regression	RecursiveLS	UNK	fit	void
statsmodels	regression	RecursiveLS	UNK	update	UNK=params
statsmodels	regression	RecursiveLSResults	UNK	recursive_coefficients	void
statsmodels	regression	RecursiveLSResults	UNK	resid_recursive	void
statsmodels	regression	RecursiveLSResults	UNK	cusum	void
statsmodels	regression	RecursiveLSResults	UNK	cusum_squares	void
statsmodels	regression	RecursiveLSResults	UNK	plot_recursive_coefficient	UNK=variables UNK=alpha UNK=legend_loc UNK=fig
statsmodels	regression	RecursiveLSResults	UNK	plot_cusum	UNK=alpha UNK=legend_loc UNK=fig UNK=figsize
statsmodels	regression	RecursiveLSResults	UNK	plot_cusum_squares	UNK=alpha UNK=legend_loc UNK=fig UNK=figsize
statsmodels	emplike	OptAFT	UNK	_opt_wtd_nuis_regress	UNK=test_vals
statsmodels	emplike	OptAFT	UNK	_EM_test	UNK=nuisance_params UNK=params UNK=param_nums UNK=b0_vals
statsmodels	emplike	OptAFT	UNK	_ci_limits_beta	UNK=b0 UNK=param_num
statsmodels	emplike	emplikeAFT	UNK	_is_tied	UNK=endog UNK=censors
statsmodels	emplike	emplikeAFT	UNK	_km_w_ties	UNK=tie_indic UNK=untied_km
statsmodels	emplike	emplikeAFT	UNK	_make_km	UNK=endog UNK=censors
statsmodels	emplike	emplikeAFT	UNK	fit	void
statsmodels	emplike	AFTResults	UNK	params	void
statsmodels	emplike	AFTResults	UNK	test_beta	UNK=b0_vals UNK=param_nums UNK=ftol UNK=maxiter
statsmodels	emplike	AFTResults	UNK	ci_beta	UNK=param_num UNK=beta_high UNK=beta_low UNK=sig
statsmodels	emplike	ELOriginRegress	UNK	fit	void
statsmodels	emplike	OriginResults	UNK	el_test	UNK=b0_vals UNK=param_nums UNK=method UNK=stochastic_exog
statsmodels	emplike	OriginResults	UNK	conf_int_el	UNK=param_num UNK=upper_bound UNK=lower_bound UNK=sig
statsmodels	emplike	_ELRegOpts	UNK	_opt_nuis_regress	UNK=nuisance_params UNK=param_nums UNK=endog UNK=exog
statsmodels	emplike		UNK	DescStat	UNK=endog
statsmodels	emplike	_OptFuncts	UNK	_log_star	UNK=eta UNK=est_vect UNK=weights UNK=nobs
statsmodels	emplike	_OptFuncts	UNK	_hess	UNK=eta UNK=est_vect UNK=weights UNK=nobs
statsmodels	emplike	_OptFuncts	UNK	_grad	UNK=eta UNK=est_vect UNK=weights UNK=nobs
statsmodels	emplike	_OptFuncts	UNK	_modif_newton	UNK=eta UNK=est_vect UNK=weights
statsmodels	emplike	_OptFuncts	UNK	_find_eta	UNK=eta
statsmodels	emplike	_OptFuncts	UNK	_ci_limits_mu	UNK=mu
statsmodels	emplike	_OptFuncts	UNK	_find_gamma	UNK=gamma
statsmodels	emplike	_OptFuncts	UNK	_opt_var	UNK=nuisance_mu UNK=pval
statsmodels	emplike	_OptFuncts	UNK	_ci_limits_var	UNK=var
statsmodels	emplike	_OptFuncts	UNK	_opt_skew	UNK=nuis_params
statsmodels	emplike	_OptFuncts	UNK	_opt_kurt	UNK=nuis_params
statsmodels	emplike	_OptFuncts	UNK	_opt_skew_kurt	UNK=nuis_params
statsmodels	emplike	DescStatUV	UNK	test_mean	UNK=mu0 UNK=return_weights
statsmodels	emplike	DescStatUV	UNK	ci_mean	UNK=sig UNK=method UNK=epsilon UNK=gamma_low
statsmodels	emplike	DescStatUV	UNK	test_var	UNK=sig2_0 UNK=return_weights
statsmodels	emplike	DescStatUV	UNK	ci_var	UNK=lower_bound UNK=upper_bound UNK=sig
statsmodels	emplike	DescStatUV	UNK	plot_contour	UNK=mu_low UNK=mu_high UNK=var_low UNK=var_high
statsmodels	emplike	DescStatUV	UNK	test_skew	UNK=skew0 UNK=return_weights
statsmodels	emplike	DescStatUV	UNK	test_kurt	UNK=kurt0 UNK=return_weights
statsmodels	emplike	DescStatUV	UNK	test_joint_skew_kurt	UNK=skew0 UNK=kurt0 UNK=return_weights
statsmodels	emplike	DescStatUV	UNK	ci_skew	UNK=sig UNK=upper_bound UNK=lower_bound
statsmodels	emplike	DescStatUV	UNK	ci_kurt	UNK=sig UNK=upper_bound UNK=lower_bound
statsmodels	emplike	DescStatMV	UNK	mv_test_mean	UNK=mu_array UNK=return_weights
statsmodels	emplike	DescStatMV	UNK	mv_mean_contour	UNK=mu1_low UNK=mu1_upp UNK=mu2_low UNK=mu2_upp
statsmodels	emplike	DescStatMV	UNK	test_corr	UNK=corr0 UNK=return_weights
statsmodels	emplike	DescStatMV	UNK	ci_corr	UNK=sig UNK=upper_bound UNK=lower_bound
statsmodels	emplike	_ANOVAOpt	UNK	_opt_common_mu	UNK=mu
statsmodels	emplike	ANOVA	UNK	compute_ANOVA	UNK=mu UNK=mu_start UNK=return_weights
