<tt style='background-color:#E8E8E8;'> abstract boolean <a href='http://www.php.net/manual/de/class.arrayaccess.php' stype='text-decoration'>ArrayAccess</a> :: <a href='http://www.php.net/manual/de/arrayaccess.offsetexists.php' style='text-decoration:none'> offsetExists </a> ( $offset=mixed )</tt>	Prüft ob ein offset-punkt existiert oder nicht
<tt style='background-color:#E8E8E8;'> private bool  <a href='http://www.php.net/manual/de/function.pdf-create-fieldgroup.php' style='text-decoration:none'> PDF_create_fieldgroup </a> ( $pdfdoc=resource $name=string $optlist=string )</tt>	Erstellt eine formularfeldgruppe unter anwendung verschiedener optionen
<tt style='background-color:#E8E8E8;'> private int  <a href='http://www.php.net/manual/de/function.pdf-create-gstate.php' style='text-decoration:none'> PDF_create_gstate </a> ( $pdfdoc=resource $optlist=string )</tt>	Erzeugt ein grafikzustandsobjekt unter anwendung verschiedener optionen
<tt style='background-color:#E8E8E8;'> private bool  <a href='http://www.php.net/manual/de/function.pdf-create-pvf.php' style='text-decoration:none'> PDF_create_pvf </a> ( $pdfdoc=resource $filename=string $data=string $optlist=string )</tt>	Erzeugt eine benannte schreibgeschützte datei aus daten im speicher
<tt style='background-color:#E8E8E8;'> private int  <a href='http://www.php.net/manual/de/function.pdf-create-textflow.php' style='text-decoration:none'> PDF_create_textflow </a> ( $pdfdoc=resource $text=string $optlist=string )</tt>	Bereitet den text zur späteren formatierung vor und erzeugt ein textflussobjekt
<tt style='background-color:#E8E8E8;'> private bool  <a href='http://www.php.net/manual/de/function.pdf-curveto.php' style='text-decoration:none'> PDF_curveto </a> ( $p=resource $x1=float $y1=float $x2=float $y2=float $x3=float $y3=float )</tt>	Zeichnet eine bézier-kurve ausgehend von der aktuellen position wobei drei kontrollpunkte benutzt werden
<tt style='background-color:#E8E8E8;'> private int  <a href='http://www.php.net/manual/de/function.pdf-define-layer.php' style='text-decoration:none'> PDF_define_layer </a> ( $pdfdoc=resource $name=string $optlist=string )</tt>	Erzeugt eine neue ebenendefinition
<tt style='background-color:#E8E8E8;'> private int  <a href='http://www.php.net/manual/de/function.pdf-delete-pvf.php' style='text-decoration:none'> PDF_delete_pvf </a> ( $pdfdoc=resource $filename=string )</tt>	Löscht eine benannte virtuelle datei und gibt die zugehörigen datenstrukturen nicht jedoch den eigentlichen inhalt frei
<tt style='background-color:#E8E8E8;'> private int  <a href='http://www.php.net/manual/de/function.pdf-delete-table.php' style='text-decoration:none'> PDF_delete_table </a> ( $pdfdoc=resource $table=int $optlist=string )</tt>	Löscht eine tabelle und alle zugehörenden datenstrukturen
<tt style='background-color:#E8E8E8;'> private bool  <a href='http://www.php.net/manual/de/function.pdf-delete-textflow.php' style='text-decoration:none'> PDF_delete_textflow </a> ( $pdfdoc=resource $textflow=int )</tt>	Löscht einen textfluss und die damit verbundenen datenstrukturen
<tt style='background-color:#E8E8E8;'> private bool  <a href='http://www.php.net/manual/de/function.pdf-delete.php' style='text-decoration:none'> PDF_delete </a> ( $pdfdoc=resource )</tt>	Löscht ein pdf-objekt und gibt alle internen ressourcen frei
<tt style='background-color:#E8E8E8;'> private bool  <a href='http://www.php.net/manual/de/function.pdf-encoding-set-char.php' style='text-decoration:none'> PDF_encoding_set_char </a> ( $pdfdoc=resource $encoding=string $slot=int $glyphname=string $uv=int )</tt>	Fügt einen glyphennamen und/oder unicode-wert zu einer benutzerdefinierten zeichenkodierung hinzu
<tt style='background-color:#E8E8E8;'> private bool  <a href='http://www.php.net/manual/de/function.pdf-end-document.php' style='text-decoration:none'> PDF_end_document </a> ( $pdfdoc=resource $optlist=string )</tt>	Schließt die generierte pdf-datei unter anwendung verschiedener optionen
<tt style='background-color:#E8E8E8;'> private bool  <a href='http://www.php.net/manual/de/function.pdf-end-font.php' style='text-decoration:none'> PDF_end_font </a> ( $pdfdoc=resource )</tt>	Beendet eine type-3-schriftdefinition
<tt style='background-color:#E8E8E8;'> private bool  <a href='http://www.php.net/manual/de/function.pdf-end-glyph.php' style='text-decoration:none'> PDF_end_glyph </a> ( $pdfdoc=resource )</tt>	Beendet eine type-3-glyphendefinition
<tt style='background-color:#E8E8E8;'> private bool  <a href='http://www.php.net/manual/de/function.pdf-end-item.php' style='text-decoration:none'> PDF_end_item </a> ( $pdfdoc=resource $id=int )</tt>	Schließt ein strukturelement oder einen anderen dokumentbestandteil
<tt style='background-color:#E8E8E8;'> private bool  <a href='http://www.php.net/manual/de/function.pdf-end-layer.php' style='text-decoration:none'> PDF_end_layer </a> ( $pdfdoc=resource )</tt>	Deaktiviert alle aktiven ebenen
<tt style='background-color:#E8E8E8;'> private bool  <a href='http://www.php.net/manual/de/function.pdf-end-page-ext.php' style='text-decoration:none'> PDF_end_page_ext </a> ( $pdfdoc=resource $optlist=string )</tt>	Beendet eine seite unter anwendung verschiedener optionen
<tt style='background-color:#E8E8E8;'> private bool  <a href='http://www.php.net/manual/de/function.pdf-end-page.php' style='text-decoration:none'> PDF_end_page </a> ( $p=resource )</tt>	Beendet die seite
<tt style='background-color:#E8E8E8;'> private bool  <a href='http://www.php.net/manual/de/function.pdf-end-pattern.php' style='text-decoration:none'> PDF_end_pattern </a> ( $p=resource )</tt>	Beendet die füllmusterdefinition
<tt style='background-color:#E8E8E8;'> private bool  <a href='http://www.php.net/manual/de/function.pdf-end-template.php' style='text-decoration:none'> PDF_end_template </a> ( $p=resource )</tt>	Beendet eine template-definition
<tt style='background-color:#E8E8E8;'> private bool  <a href='http://www.php.net/manual/de/function.pdf-endpath.php' style='text-decoration:none'> PDF_endpath </a> ( $p=resource )</tt>	Beendet den aktuellen pfad ohne ihn zu zeichnen oder zu füllen
<tt style='background-color:#E8E8E8;'> private int  <a href='http://www.php.net/manual/de/function.pdf-fill-imageblock.php' style='text-decoration:none'> PDF_fill_imageblock </a> ( $pdfdoc=resource $page=int $blockname=string $image=int $optlist=string )</tt>	Füllt einen image-block mit variablen daten unter berücksichtigung seiner eigenschaften
<tt style='background-color:#E8E8E8;'> private int  <a href='http://www.php.net/manual/de/function.pdf-fill-pdfblock.php' style='text-decoration:none'> PDF_fill_pdfblock </a> ( $pdfdoc=resource $page=int $blockname=string $contents=int $optlist=string )</tt>	Füllt einen pdf-block mit variablen daten unter berücksichtigung seiner eigenschaften
<tt style='background-color:#E8E8E8;'> private bool  <a href='http://www.php.net/manual/de/function.pdf-fill-stroke.php' style='text-decoration:none'> PDF_fill_stroke </a> ( $p=resource )</tt>	Füllt und zeichnet den pfad mit der aktuellen füll- und zeichenfarbe
<tt style='background-color:#E8E8E8;'> private int  <a href='http://www.php.net/manual/de/function.pdf-fill-textblock.php' style='text-decoration:none'> PDF_fill_textblock </a> ( $pdfdoc=resource $page=int $blockname=string $text=string $optlist=string )</tt>	Füllt einen text-block mit variablen daten unter berücksichtigung seiner eigenschaften
<tt style='background-color:#E8E8E8;'> private bool  <a href='http://www.php.net/manual/de/function.pdf-fill.php' style='text-decoration:none'> PDF_fill </a> ( $p=resource )</tt>	Füllt das innere des aktuellen pfads mit der aktuellen füllfarbe
<tt style='background-color:#E8E8E8;'> private int  <a href='http://www.php.net/manual/de/function.pdf-findfont.php' style='text-decoration:none'> PDF_findfont </a> ( $p=resource $fontname=string $encoding=string $embed=int )</tt>	Sucht eine schrift und bereitet sie zur späteren verwendung mit pdf_setfont() vor
<tt style='background-color:#E8E8E8;'> private bool  <a href='http://www.php.net/manual/de/function.pdf-fit-image.php' style='text-decoration:none'> PDF_fit_image </a> ( $pdfdoc=resource $image=int $x=float $y=float $optlist=string )</tt>	Platziert ein bild oder template unter berücksichtigung verschiedener optionen auf der seite
<tt style='background-color:#E8E8E8;'> private bool  <a href='http://www.php.net/manual/de/function.pdf-fit-pdi-page.php' style='text-decoration:none'> PDF_fit_pdi_page </a> ( $pdfdoc=resource $page=int $x=float $y=float $optlist=string )</tt>	Platziert eine importierte pdf-seite unter berücksichtigung verschiedener optionen auf der seite
<tt style='background-color:#E8E8E8;'> private string  <a href='http://www.php.net/manual/de/function.pdf-fit-table.php' style='text-decoration:none'> PDF_fit_table </a> ( $pdfdoc=resource $table=int $llx=float $lly=float $urx=float $ury=float $optlist=string )</tt>	Platziert eine tabelle vollständig oder teilweise auf der seite
<tt style='background-color:#E8E8E8;'> private string  <a href='http://www.php.net/manual/de/function.pdf-fit-textflow.php' style='text-decoration:none'> PDF_fit_textflow </a> ( $pdfdoc=resource $textflow=int $llx=float $lly=float $urx=float $ury=float $optlist=string )</tt>	Formatiert den nächsten abschnitt eines textflusses in einen rechteckigen bereich
<tt style='background-color:#E8E8E8;'> private bool  <a href='http://www.php.net/manual/de/function.pdf-fit-textline.php' style='text-decoration:none'> PDF_fit_textline </a> ( $pdfdoc=resource $text=int $x=float $y=float $optlist=string )</tt>	Platziert eine einzelne textzeile unter berücksichtigung verschiedener optionen auf der seite
<tt style='background-color:#E8E8E8;'> private string  <a href='http://www.php.net/manual/de/function.pdf-get-apiname.php' style='text-decoration:none'> PDF_get_apiname </a> ( $pdfdoc=resource )</tt>	Ermittelt den namen der api-funktion die die letzte exception auslöste oder scheiterte
<tt style='background-color:#E8E8E8;'> private string  <a href='http://www.php.net/manual/de/function.pdf-get-buffer.php' style='text-decoration:none'> PDF_get_buffer </a> ( $p=resource )</tt>	Holt den inhalt des pdf-ausgabepuffers
<tt style='background-color:#E8E8E8;'> private string  <a href='http://www.php.net/manual/de/function.pdf-get-errmsg.php' style='text-decoration:none'> PDF_get_errmsg </a> ( $pdfdoc=resource )</tt>	Ermittelt den text der zuletzt ausgelösten exception oder die ursache eines gescheiterten funktionsaufrufs
<tt style='background-color:#E8E8E8;'> private int  <a href='http://www.php.net/manual/de/function.pdf-get-errnum.php' style='text-decoration:none'> PDF_get_errnum </a> ( $pdfdoc=resource )</tt>	Ermittelt die nummer der zuletzt ausgelösten exception oder die ursache für einen gescheiterten funktionsaufruf
<tt style='background-color:#E8E8E8;'> private int  <a href='http://www.php.net/manual/de/function.pdf-get-majorversion.php' style='text-decoration:none'> PDF_get_majorversion </a> ( void )</tt>	Diese funktion ist seit pdflib version 5 veraltet verwenden sie stattdessen pdf_get_value() mit dem parameter major
<tt style='background-color:#E8E8E8;'> private int  <a href='http://www.php.net/manual/de/function.pdf-get-minorversion.php' style='text-decoration:none'> PDF_get_minorversion </a> ( void )</tt>	Gibt die unterversionsnummer der pdflib-version zurück
<tt style='background-color:#E8E8E8;'> private string  <a href='http://www.php.net/manual/de/function.pdf-get-parameter.php' style='text-decoration:none'> PDF_get_parameter </a> ( $p=resource $key=string $modifier=float )</tt>	Ermittelt den inhalt eines pdflib-parameters vom typ string
<tt style='background-color:#E8E8E8;'> private string  <a href='http://www.php.net/manual/de/function.pdf-get-pdi-parameter.php' style='text-decoration:none'> PDF_get_pdi_parameter </a> ( $p=resource $key=string $doc=int $page=int $reserved=int )</tt>	Ermittelt den inhalt eines pdi-dokumentparameters vom typ string
<tt style='background-color:#E8E8E8;'> private float  <a href='http://www.php.net/manual/de/function.pdf-get-pdi-value.php' style='text-decoration:none'> PDF_get_pdi_value </a> ( $p=resource $key=string $doc=int $page=int $reserved=int )</tt>	Ermittelt den wert eines numerischen pdi-dokumentparameters
<tt style='background-color:#E8E8E8;'> private float  <a href='http://www.php.net/manual/de/function.pdf-get-value.php' style='text-decoration:none'> PDF_get_value </a> ( $p=resource $key=string $modifier=float )</tt>	Ermittelt den wert eines numerischen pdflib-parameters
<tt style='background-color:#E8E8E8;'> private float  <a href='http://www.php.net/manual/de/function.pdf-info-matchbox.php' style='text-decoration:none'> PDF_info_matchbox </a> ( $pdfdoc=resource $boxname=string $num=int $keyword=string )</tt>	Fragt informationen über eine matchbox auf der aktuellen seite ab
<tt style='background-color:#E8E8E8;'> private float  <a href='http://www.php.net/manual/de/function.pdf-info-table.php' style='text-decoration:none'> PDF_info_table </a> ( $pdfdoc=resource $table=int $keyword=string )</tt>	Fragt tabellen-informationen zum zuletzt platzierten tabellenexemplar ab
<tt style='background-color:#E8E8E8;'> private float  <a href='http://www.php.net/manual/de/function.pdf-info-textflow.php' style='text-decoration:none'> PDF_info_textflow </a> ( $pdfdoc=resource $textflow=int $keyword=string )</tt>	Ermittelt den aktuellen zustand eines textflusses
<tt style='background-color:#E8E8E8;'> private float  <a href='http://www.php.net/manual/de/function.pdf-info-textline.php' style='text-decoration:none'> PDF_info_textline </a> ( $pdfdoc=resource $text=string $keyword=string $optlist=string )</tt>	Formatiert eine textzeile und ermittelt die daraus resultierenden metrikdaten
<tt style='background-color:#E8E8E8;'> private bool  <a href='http://www.php.net/manual/de/function.pdf-initgraphics.php' style='text-decoration:none'> PDF_initgraphics </a> ( $p=resource )</tt>	Setzt alle parameter die sich auf farbe und grafikzustand beziehen auf ihre standardwerte zurück
<tt style='background-color:#E8E8E8;'> private bool  <a href='http://www.php.net/manual/de/function.pdf-lineto.php' style='text-decoration:none'> PDF_lineto </a> ( $p=resource $x=float $y=float )</tt>	Zeichnet eine linie zwischen dem aktuellen und einem anderen punkt
