ruby	core	Abbrev	UNK	abbrev	UNK=words UNK=pattern
ruby	Gem	Dependency	UNK	requirement	void
ruby	Gem	Dependency	bool	specific?	void
ruby	Gem	Dependency	UNK	type	void
ruby	Gem	DependencyInstaller	instance	new	UNK=options
ruby	Gem	DependencyInstaller	bool	consider_local?	void
ruby	Gem	DependencyInstaller	bool	consider_remote?	void
ruby	Gem	DependencyInstaller	UNK	find_spec_by_name_and_version	UNK=gem_name UNK=version UNK=prerelease
ruby	Gem	DependencyInstaller	UNK	install	UNK=dep_or_name UNK=version
ruby	Gem	DependencyList	UNK	from_specs	void
ruby	Gem	DependencyList	instance	new	UNK=development
ruby	Gem	DependencyList	UNK	add	UNK=gemspecs
ruby	Gem	DependencyList	UNK	dependency_order	void
ruby	Gem	DependencyList	UNK	each	UNK=&block;
ruby	Gem	DependencyList	bool	ok?	void
ruby	Gem	DependencyList	bool	ok_to_remove?	UNK=full_name UNK=check_dev
ruby	Gem	DependencyList	UNK	remove_by_name	UNK=full_name
ruby	Gem	DependencyList	UNK	remove_specs_unsatisfied_by	UNK=dependencies
ruby	Gem	DependencyList	UNK	spec_predecessors	void
ruby	Gem	Deprecate	UNK	deprecate	UNK=name UNK=repl UNK=year UNK=month
ruby	Gem	Deprecate	UNK	skip_during	void
ruby	Gem	Doctor	instance	new	UNK=gem_repository UNK=dry_run
ruby	Gem	Doctor	UNK	doctor	void
ruby	Gem	Doctor	bool	gem_repository?	void
ruby	Gem	FakeFetcher	UNK	open_uri_or_path	UNK=path
ruby	Gem	GemcutterUtilities	UNK	add_key_option	void
ruby	Gem	GemcutterUtilities	UNK	api_key	void
ruby	Gem	GemcutterUtilities	UNK	host	void
ruby	Gem	GemcutterUtilities	UNK	rubygems_api_request	UNK=method UNK=path UNK=host UNK=allowed_push_host UNK=&block;
ruby	Gem	GemcutterUtilities	UNK	sign_in	UNK=sign_in_host
ruby	Gem	GemcutterUtilities	UNK	verify_api_key	UNK=key
ruby	Gem	GemcutterUtilities	UNK	with_response	UNK=response UNK=error_prefix
ruby	Gem	GemRunner	UNK	run	UNK=args
ruby	Gem	Indexer	instance	new	UNK=directory UNK=options
ruby	Gem	Indexer	UNK	build_indices	void
ruby	Gem	Indexer	UNK	build_marshal_gemspecs	UNK=specs
ruby	Gem	Indexer	UNK	build_modern_index	UNK=index UNK=file UNK=name
ruby	Gem	Indexer	UNK	build_modern_indices	UNK=specs
ruby	Gem	Indexer	UNK	compact_specs	UNK=specs
ruby	Gem	Indexer	UNK	compress	UNK=filename UNK=extension
ruby	Gem	Indexer	UNK	compress_indices	void
ruby	Gem	Indexer	UNK	gem_file_list	void
ruby	Gem	Indexer	UNK	generate_index	void
ruby	Gem	Indexer	UNK	gzip	UNK=filename
ruby	Gem	Indexer	UNK	install_indices	void
ruby	Gem	Indexer	UNK	make_temp_directories	void
ruby	Gem	Indexer	UNK	paranoid	UNK=path UNK=extension
ruby	Gem	Indexer	UNK	update_index	void
ruby	Gem	Indexer	UNK	update_specs_index	UNK=index UNK=source UNK=dest
ruby	Gem	Installer	UNK	at	UNK=path UNK=options
ruby	Gem	Installer	UNK	exec_format	void
ruby	Gem	Installer	UNK	for_spec	UNK=spec UNK=options
ruby	Gem	Installer	instance	new	UNK=package UNK=options
ruby	Gem	Installer	UNK	app_script_text	UNK=bin_file_name
ruby	Gem	Installer	UNK	build_extensions	void
ruby	Gem	Installer	UNK	default_spec_file	void
ruby	Gem	Installer	UNK	dir	void
ruby	Gem	Installer	UNK	ensure_dependency	UNK=spec UNK=dependency
ruby	Gem	Installer	UNK	ensure_loadable_spec	void
ruby	Gem	Installer	UNK	extract_bin	void
ruby	Gem	Installer	UNK	extract_files	void
ruby	Gem	Installer	UNK	gem_dir	void
ruby	Gem	Installer	UNK	generate_bin_script	UNK=filename UNK=bindir
ruby	Gem	Installer	UNK	generate_bin_symlink	UNK=filename UNK=bindir
ruby	Gem	Installer	UNK	generate_windows_script	UNK=filename UNK=bindir
ruby	Gem	Installer	UNK	install	void
ruby	Gem	Installer	bool	installation_satisfies_dependency?	UNK=dependency
ruby	Gem	Installer	UNK	installed_specs	void
ruby	Gem	Installer	UNK	pre_install_checks	void
ruby	Gem	Installer	UNK	shebang	UNK=bin_file_name
ruby	Gem	Installer	UNK	spec	void
ruby	Gem	Installer	UNK	spec_file	void
ruby	Gem	Installer	UNK	unpack	UNK=directory
ruby	Gem	Installer	UNK	windows_stub_script	UNK=bindir UNK=bin_file_name
ruby	Gem	Installer	UNK	write_build_info_file	void
ruby	Gem	Installer	UNK	write_cache_file	void
ruby	Gem	Installer	UNK	write_default_spec	void
ruby	Gem	Installer	UNK	write_spec	void
ruby	Gem	InstallerTestCase	UNK	setup	void
ruby	Gem	InstallerTestCase	UNK	util_inst_bindir	void
ruby	Gem	InstallerTestCase	UNK	util_installer	UNK=spec UNK=gem_home UNK=user
ruby	Gem	InstallerTestCase	UNK	util_make_exec	UNK=spec UNK=shebang
ruby	Gem	InstallerTestCase	UNK	util_setup_gem	UNK=ui
ruby	Gem	InstallUpdateOptions	UNK	add_install_update_options	void
ruby	Gem	InstallUpdateOptions	UNK	install_update_defaults_str	void
ruby	Gem	LocalRemoteOptions	UNK	accept_uri_http	void
ruby	Gem	LocalRemoteOptions	UNK	add_bulk_threshold_option	void
ruby	Gem	LocalRemoteOptions	UNK	add_clear_sources_option	void
ruby	Gem	LocalRemoteOptions	UNK	add_local_remote_options	void
ruby	Gem	LocalRemoteOptions	UNK	add_proxy_option	void
ruby	Gem	LocalRemoteOptions	UNK	add_source_option	void
ruby	Gem	LocalRemoteOptions	UNK	add_update_sources_option	void
ruby	Gem	LocalRemoteOptions	bool	both?	void
ruby	Gem	LocalRemoteOptions	bool	local?	void
ruby	Gem	LocalRemoteOptions	bool	remote?	void
ruby	Gem	NameTuple	UNK	from_list	UNK=list
ruby	Gem	NameTuple	UNK	null	void
ruby	Gem	NameTuple	UNK	to_basic	UNK=list
ruby	Gem	NameTuple	UNK	==	UNK=other
ruby	Gem	NameTuple	UNK	full_name	void
ruby	Gem	NameTuple	bool	match_platform?	void
ruby	Gem	NameTuple	bool	prerelease?	void
ruby	Gem	NameTuple	UNK	spec_name	void
ruby	Gem	NameTuple	UNK	to_a	void
ruby	Gem	NoAliasYAMLTree	UNK	register	UNK=target UNK=obj
ruby	Gem	Package	instance	new	UNK=gem UNK=security_policy
ruby	Gem	Package	UNK	add_checksums	UNK=tar
ruby	Gem	Package	UNK	build	UNK=skip_validation
ruby	Gem	Package	UNK	contents	void
ruby	Gem	Package	UNK	copy_to	UNK=path
ruby	Gem	Package	UNK	extract_files	UNK=destination_dir UNK=pattern
ruby	Gem	Package	UNK	gzip_to	UNK=io
ruby	Gem	Package	UNK	read_checksums	UNK=gem
ruby	Gem	Package	UNK	setup_signer	void
ruby	Gem	Package	UNK	spec	void
ruby	Gem	Package	UNK	verify	void
ruby	Gem	Package	UNK	verify_entry	UNK=entry
ruby	Gem	Package	UNK	verify_files	UNK=gem
ruby	Gem	Package	UNK	initialize	UNK=gem UNK=security_policy
ruby	Gem	PackageTask	instance	new	UNK=gem_spec
ruby	Gem	PackageTask	UNK	define	void
ruby	Gem	PackageTask	UNK	init	UNK=gem
ruby	Gem	Platform	UNK	==	UNK=other
ruby	Gem	Platform	UNK	===	UNK=other
ruby	Gem	Platform	UNK	=~	UNK=other
ruby	Gem	PlatformMismatch	UNK	add_platform	UNK=platform
ruby	Gem	PlatformMismatch	UNK	wordy	void
ruby	Gem	RemoteFetcher	UNK	fetcher	void
ruby	Gem	RemoteFetcher	instance	new	UNK=proxy UNK=dns UNK=headers
ruby	Gem	RemoteFetcher	UNK	api_endpoint	UNK=uri
ruby	Gem	RemoteFetcher	UNK	cache_update_path	UNK=uri UNK=path UNK=update
ruby	Gem	RemoteFetcher	UNK	download	UNK=spec UNK=source_uri UNK=install_dir
ruby	Gem	RemoteFetcher	UNK	download_to_cache	UNK=dependency
ruby	Gem	RemoteFetcher	UNK	fetch_file	UNK=uri UNK=_
ruby	Gem	RemoteFetcher	UNK	fetch_http	UNK=uri UNK=last_modified UNK=head UNK=depth
ruby	Gem	RemoteFetcher	UNK	fetch_path	UNK=uri UNK=mtime UNK=head
ruby	Gem	RemoteFetcher	UNK	fetch_size	UNK=uri
ruby	Gem	RemoteFetcher	UNK	request	UNK=uri UNK=request_class UNK=last_modified
ruby	Gem	RemoteFetcher	UNK	sign_s3_url	UNK=uri UNK=expiration
ruby	Gem	Request	UNK	get_proxy_from_env	UNK=scheme
ruby	Gem	Request	UNK	connection_for	UNK=uri
ruby	Gem	Request	UNK	reset	UNK=connection
ruby	Gem	RequestSet	instance	new	UNK=deps
ruby	Gem	RequestSet	UNK	gem	UNK=name UNK=reqs
ruby	Gem	RequestSet	UNK	import	UNK=deps
ruby	Gem	RequestSet	UNK	install	UNK=options UNK=&block;
ruby	Gem	RequestSet	UNK	install_from_gemdeps	UNK=options UNK=&block;
ruby	Gem	RequestSet	UNK	load_gemdeps	UNK=path UNK=without_groups UNK=installing
ruby	Gem	RequestSet	UNK	resolve	UNK=set
ruby	Gem	RequestSet	UNK	resolve_current	void
ruby	Gem	Requirement	UNK	create	UNK=input
ruby	Gem	Requirement	UNK	default	void
ruby	Gem	Requirement	instance	new	UNK=requirements
ruby	Gem	Requirement	UNK	parse	UNK=obj
ruby	Gem	Requirement	UNK	concat	UNK=new
ruby	Gem	Requirement	bool	exact?	void
ruby	Gem	Requirement	bool	none?	void
ruby	Gem	Requirement	bool	prerelease?	void
ruby	Gem	Requirement	bool	satisfied_by?	UNK=version
ruby	Gem	Requirement	bool	specific?	void
ruby	Gem	Resolver	UNK	compose_sets	UNK=sets
ruby	Gem	Resolver	UNK	for_current_gems	UNK=needed
ruby	Gem	Resolver	instance	new	UNK=needed UNK=set
ruby	Gem	Resolver	UNK	resolve	void
ruby	Gem	Security	UNK	create_cert	UNK=subject UNK=key UNK=age UNK=extensions UNK=serial
ruby	Gem	Security	UNK	create_cert_email	UNK=email UNK=key UNK=age UNK=extensions
ruby	Gem	Security	UNK	create_cert_self_signed	UNK=subject UNK=key UNK=age UNK=extensions UNK=serial
ruby	Gem	Security	UNK	create_key	UNK=length UNK=algorithm
ruby	Gem	Security	UNK	email_to_name	UNK=email_address
ruby	Gem	Security	UNK	re_sign	UNK=expired_certificate UNK=private_key UNK=age UNK=extensions
ruby	Gem	Security	UNK	reset	void
ruby	Gem	Security	UNK	sign	UNK=certificate UNK=signing_key UNK=signing_cert UNK=age UNK=extensions UNK=serial
ruby	Gem	Security	UNK	trust_dir	void
ruby	Gem	Security	UNK	trusted_certificates	UNK=&block;
ruby	Gem	Security	UNK	write	UNK=pemmable UNK=path UNK=permissions UNK=passphrase UNK=cipher
ruby	Gem	Server	UNK	listen	UNK=addresses
ruby	Gem	Server	UNK	rdoc	UNK=req UNK=res
ruby	Gem	Server	UNK	show_rdoc_for_pattern	UNK=pattern UNK=res
ruby	Gem	SilentUI	instance	new	void
ruby	Gem	Source	instance	new	UNK=uri
ruby	Gem	Source	UNK	<=>	UNK=other
ruby	Gem	Source	UNK	cache_dir	UNK=uri
ruby	Gem	Source	UNK	download	UNK=spec UNK=dir
ruby	Gem	Source	UNK	fetch_spec	UNK=name_tuple
ruby	Gem	Source	UNK	load_specs	UNK=type
ruby	Gem	Source	bool	update_cache?	void
ruby	Gem	SourceFetchProblem	instance	new	UNK=source UNK=error
ruby	Gem	SourceFetchProblem	UNK	wordy	void
ruby	Gem	SourceList	UNK	from	UNK=ary
ruby	Gem	SourceList	instance	new	void
ruby	Gem	SourceList	UNK	<<	UNK=obj
ruby	Gem	SourceList	UNK	clear	void
ruby	Gem	SourceList	UNK	delete	UNK=source
ruby	Gem	SourceList	UNK	each	void
ruby	Gem	SourceList	UNK	each_source	UNK=&b;
ruby	Gem	SourceList	bool	empty?	void
ruby	Gem	SourceList	UNK	first	void
ruby	Gem	SourceList	bool	include?	UNK=other
ruby	Gem	SourceList	UNK	replace	UNK=other
ruby	Gem	SourceList	UNK	to_a	void
ruby	Gem	SpecFetcher	UNK	fetcher	void
ruby	Gem	SpecFetcher	instance	new	UNK=sources
ruby	Gem	SpecFetcher	UNK	available_specs	UNK=type
ruby	Gem	SpecFetcher	UNK	detect	UNK=type
ruby	Gem	SpecFetcher	UNK	search_for_dependency	UNK=dependency UNK=matching_platform
ruby	Gem	SpecFetcher	UNK	spec_for_dependency	UNK=dependency UNK=matching_platform
ruby	Gem	SpecFetcher	UNK	suggest_gems_from_name	UNK=gem_name
ruby	Gem	Specification	UNK	add_development_dependency	UNK=gem UNK=requirements
ruby	Gem	Specification	UNK	add_runtime_dependency	UNK=gem UNK=requirements
ruby	Gem	Specification	UNK	executables	void
ruby	Gem	Specification	UNK	extensions	void
ruby	Gem	Specification	UNK	extra_rdoc_files	void
ruby	Gem	Specification	UNK	rdoc_options	void
ruby	Gem	Specification	UNK	required_ruby_version=	UNK=req
ruby	Gem	Specification	UNK	required_rubygems_version=	UNK=req
ruby	Gem	Specification	UNK	requirements	void
ruby	Gem	Specification	UNK	license=	UNK=o
ruby	Gem	Specification	UNK	licenses=	UNK=licenses
ruby	Gem	Specification	UNK	author=	UNK=o
ruby	Gem	Specification	UNK	authors=	UNK=value
ruby	Gem	Specification	UNK	files	void
ruby	Gem	Specification	UNK	platform=	UNK=platform
ruby	Gem	Specification	UNK	require_paths=	UNK=val
ruby	Gem	Specification	UNK	_load	UNK=str
ruby	Gem	Specification	UNK	add_spec	UNK=spec
ruby	Gem	Specification	UNK	add_specs	UNK=specs
ruby	Gem	Specification	UNK	all	void
ruby	Gem	Specification	UNK	all=	UNK=specs
ruby	Gem	Specification	UNK	all_names	void
ruby	Gem	Specification	UNK	array_attributes	void
ruby	Gem	Specification	UNK	attribute_names	void
ruby	Gem	Specification	UNK	dirs	void
ruby	Gem	Specification	UNK	dirs=	UNK=dirs
ruby	Gem	Specification	UNK	each	void
ruby	Gem	Specification	UNK	find_all_by_name	UNK=name UNK=requirements
ruby	Gem	Specification	UNK	find_by_name	UNK=name UNK=requirements
ruby	Gem	Specification	UNK	find_by_path	UNK=path
ruby	Gem	Specification	UNK	find_in_unresolved	UNK=path
ruby	Gem	Specification	UNK	find_in_unresolved_tree	UNK=path
ruby	Gem	Specification	UNK	find_inactive_by_path	UNK=path
ruby	Gem	Specification	UNK	from_yaml	UNK=input
ruby	Gem	Specification	UNK	latest_specs	UNK=prerelease
ruby	Gem	Specification	UNK	load	UNK=file
ruby	Gem	Specification	UNK	load_defaults	void
ruby	Gem	Specification	instance	new	UNK=name UNK=version
ruby	Gem	Specification	UNK	non_nil_attributes	void
ruby	Gem	Specification	UNK	normalize_yaml_input	UNK=input
ruby	Gem	Specification	UNK	outdated	void
ruby	Gem	Specification	UNK	outdated_and_latest_version	void
ruby	Gem	Specification	UNK	remove_spec	UNK=spec
ruby	Gem	Specification	bool	required_attribute?	UNK=name
ruby	Gem	Specification	UNK	required_attributes	void
ruby	Gem	Specification	UNK	reset	void
ruby	Gem	Specification	UNK	stubs	void
ruby	Gem	Specification	UNK	stubs_for	UNK=name
ruby	Gem	Specification	UNK	unresolved_deps	void
ruby	Gem	Specification	UNK	_dump	UNK=limit
ruby	Gem	Specification	UNK	abbreviate	void
ruby	Gem	Specification	UNK	activate	void
ruby	Gem	Specification	UNK	activate_dependencies	void
ruby	Gem	Specification	UNK	add_bindir	UNK=executables
ruby	Gem	Specification	UNK	add_self_to_load_path	void
ruby	Gem	Specification	UNK	author	void
ruby	Gem	Specification	UNK	authors	void
ruby	Gem	Specification	UNK	bin_dir	void
ruby	Gem	Specification	UNK	bin_file	UNK=name
ruby	Gem	Specification	UNK	build_args	void
ruby	Gem	Specification	UNK	build_info_dir	void
ruby	Gem	Specification	UNK	build_info_file	void
ruby	Gem	Specification	bool	bundled_gem_in_old_ruby?	void
ruby	Gem	Specification	UNK	cache_dir	void
ruby	Gem	Specification	UNK	cache_file	void
ruby	Gem	Specification	UNK	conflicts	void
ruby	Gem	Specification	UNK	date	void
ruby	Gem	Specification	UNK	date=	UNK=date
ruby	Gem	Specification	UNK	default_value	UNK=name
ruby	Gem	Specification	UNK	dependencies	void
ruby	Gem	Specification	UNK	dependent_gems	void
ruby	Gem	Specification	UNK	dependent_specs	void
ruby	Gem	Specification	UNK	description=	UNK=str
ruby	Gem	Specification	UNK	development_dependencies	void
ruby	Gem	Specification	UNK	doc_dir	UNK=type
ruby	Gem	Specification	UNK	executable	void
ruby	Gem	Specification	UNK	executable=	UNK=o
ruby	Gem	Specification	UNK	executables=	UNK=value
ruby	Gem	Specification	UNK	extensions=	UNK=extensions
ruby	Gem	Specification	UNK	extra_rdoc_files=	UNK=files
ruby	Gem	Specification	UNK	file_name	void
ruby	Gem	Specification	UNK	files=	UNK=files
ruby	Gem	Specification	UNK	for_cache	void
ruby	Gem	Specification	bool	has_conflicts?	void
ruby	Gem	Specification	UNK	initialize_copy	UNK=other_spec
ruby	Gem	Specification	UNK	lib_files	void
ruby	Gem	Specification	UNK	license	void
ruby	Gem	Specification	UNK	licenses	void
ruby	Gem	Specification	UNK	mark_version	void
ruby	Gem	Specification	bool	missing_extensions?	void
ruby	Gem	Specification	UNK	name_tuple	void
ruby	Gem	Specification	UNK	normalize	void
ruby	Gem	Specification	UNK	platform	void
ruby	Gem	Specification	UNK	rdoc_options=	UNK=options
ruby	Gem	Specification	UNK	require_path	void
ruby	Gem	Specification	UNK	require_path=	UNK=path
ruby	Gem	Specification	UNK	requirements=	UNK=req
ruby	Gem	Specification	UNK	reset_nil_attributes_to_default	void
ruby	Gem	Specification	UNK	ri_dir	void
ruby	Gem	Specification	UNK	runtime_dependencies	void
ruby	Gem	Specification	UNK	sanitize	void
ruby	Gem	Specification	UNK	sanitize_string	UNK=string
ruby	Gem	Specification	bool	satisfies_requirement?	UNK=dependency
ruby	Gem	Specification	UNK	sort_obj	void
ruby	Gem	Specification	UNK	spec_dir	void
ruby	Gem	Specification	UNK	spec_file	void
ruby	Gem	Specification	UNK	spec_name	void
ruby	Gem	Specification	UNK	summary=	UNK=str
ruby	Gem	Specification	UNK	to_ruby	void
ruby	Gem	Specification	UNK	to_ruby_for_cache	void
ruby	Gem	Specification	UNK	to_spec	void
ruby	Gem	Specification	UNK	traverse	UNK=trail UNK=visited
ruby	Gem	Specification	UNK	validate	UNK=packaging
ruby	Gem	Specification	UNK	validate_permissions	void
ruby	Gem	Specification	UNK	version=	UNK=version
ruby	Gem	SpecificGemNotFoundException	instance	new	UNK=name UNK=version UNK=errors
ruby	Gem	StreamUI	instance	new	UNK=in_stream UNK=out_stream UNK=err_stream UNK=usetty
ruby	Gem	StreamUI	UNK	alert	UNK=statement UNK=question
ruby	Gem	StreamUI	UNK	alert_error	UNK=statement UNK=question
ruby	Gem	StreamUI	UNK	alert_warning	UNK=statement UNK=question
ruby	Gem	StreamUI	UNK	ask	UNK=question
ruby	Gem	StreamUI	UNK	ask_for_password	UNK=question
ruby	Gem	StreamUI	UNK	ask_yes_no	UNK=question UNK=default
ruby	Gem	StreamUI	UNK	backtrace	UNK=exception
ruby	Gem	StreamUI	UNK	choose_from_list	UNK=question UNK=list
ruby	Gem	StreamUI	UNK	debug	UNK=statement
ruby	Gem	StreamUI	UNK	download_reporter	UNK=args
ruby	Gem	StreamUI	UNK	progress_reporter	UNK=args
ruby	Gem	StreamUI	UNK	say	UNK=statement
ruby	Gem	StreamUI	UNK	terminate_interaction	UNK=status
ruby	Gem	StreamUI	bool	tty?	void
ruby	Gem	SystemExitException	instance	new	UNK=exit_code
ruby	Gem	TestCase	UNK	cert_path	UNK=cert_name
ruby	Gem	TestCase	UNK	key_path	UNK=key_name
ruby	Gem	TestCase	UNK	load_cert	UNK=cert_name
ruby	Gem	TestCase	UNK	load_key	UNK=key_name UNK=passphrase
ruby	Gem	TestCase	UNK	make_command	void
ruby	Gem	TestCase	UNK	process_based_port	void
ruby	Gem	TestCase	UNK	rubybin	void
ruby	Gem	TestCase	bool	vc_windows?	void
ruby	Gem	TestCase	bool	win_platform?	void
ruby	Gem	TestCase	UNK	add_to_fetcher	UNK=spec UNK=path UNK=repo
ruby	Gem	TestCase	UNK	assert_path_exists	UNK=path UNK=msg
ruby	Gem	TestCase	UNK	build_rake_in	UNK=good
ruby	Gem	TestCase	UNK	create_tmpdir	void
ruby	Gem	TestCase	UNK	dep	UNK=name UNK=requirements
ruby	Gem	TestCase	UNK	dependency_request	UNK=dep UNK=from_name UNK=from_version UNK=parent
ruby	Gem	TestCase	UNK	enable_shared	UNK=value
ruby	Gem	TestCase	UNK	git_gem	UNK=name UNK=version
ruby	Gem	TestCase	bool	have_git?	void
ruby	Gem	TestCase	UNK	install_default_gems	UNK=specs
ruby	Gem	TestCase	UNK	install_default_specs	UNK=specs
ruby	Gem	TestCase	UNK	install_gem	UNK=spec UNK=options
ruby	Gem	TestCase	UNK	install_gem_user	UNK=spec
ruby	Gem	TestCase	UNK	install_specs	UNK=specs
ruby	Gem	TestCase	UNK	mu_pp	UNK=obj
ruby	Gem	TestCase	bool	nmake_found?	void
ruby	Gem	TestCase	UNK	quick_gem	UNK=name UNK=version
ruby	Gem	TestCase	UNK	read_binary	UNK=path
ruby	Gem	TestCase	UNK	read_cache	UNK=path
ruby	Gem	TestCase	UNK	refute_path_exists	UNK=path UNK=msg
ruby	Gem	TestCase	UNK	req	UNK=requirements
ruby	Gem	TestCase	UNK	setup	void
ruby	Gem	TestCase	UNK	spec	UNK=name UNK=version UNK=&block;
ruby	Gem	TestCase	UNK	spec_fetcher	UNK=repository
ruby	Gem	TestCase	UNK	teardown	void
ruby	Gem	TestCase	UNK	uninstall_gem	UNK=spec
ruby	Gem	TestCase	UNK	util_build_gem	UNK=spec
ruby	Gem	TestCase	UNK	util_clear_gems	void
ruby	Gem	TestCase	UNK	util_gem	UNK=name UNK=version UNK=deps UNK=&block;
ruby	Gem	TestCase	UNK	util_gzip	UNK=data
ruby	Gem	TestCase	UNK	util_make_gems	UNK=prerelease
ruby	Gem	TestCase	UNK	util_set_arch	UNK=arch
ruby	Gem	TestCase	UNK	util_setup_fake_fetcher	UNK=prerelease
ruby	Gem	TestCase	UNK	util_setup_spec_fetcher	UNK=specs
ruby	Gem	TestCase	UNK	util_spec	UNK=name UNK=version UNK=deps
ruby	Gem	TestCase	UNK	util_zip	UNK=data
ruby	Gem	TestCase	UNK	v	UNK=string
ruby	Gem	TestCase	UNK	vendor_gem	UNK=name UNK=version
ruby	Gem	TestCase	UNK	wait_for_child_process_to_exit	void
ruby	Gem	TestCase	UNK	write_file	UNK=path
ruby	Gem	Text	UNK	format_text	UNK=text UNK=wrap UNK=indent
ruby	Gem	Text	UNK	levenshtein_distance	UNK=str1 UNK=str2
ruby	Gem	Uninstaller	instance	new	UNK=gem UNK=options
ruby	Gem	Uninstaller	bool	path_ok?	UNK=gem_dir UNK=spec
ruby	Gem	Uninstaller	UNK	remove	UNK=spec
ruby	Gem	Uninstaller	UNK	remove_all	UNK=list
ruby	Gem	Uninstaller	UNK	remove_executables	UNK=spec
ruby	Gem	Uninstaller	UNK	uninstall	void
ruby	Gem	Uninstaller	UNK	uninstall_gem	UNK=spec
ruby	Gem	UnsatisfiableDependencyError	instance	new	UNK=dep UNK=platform_mismatch
ruby	Gem	UnsatisfiableDependencyError	UNK	name	void
ruby	Gem	UnsatisfiableDependencyError	UNK	version	void
ruby	Gem	UriFormatter	instance	new	UNK=uri
ruby	Gem	UriFormatter	UNK	escape	void
ruby	Gem	UriFormatter	UNK	normalize	void
ruby	Gem	UriFormatter	UNK	unescape	void
ruby	Gem	UserInteraction	UNK	alert	UNK=statement UNK=question
ruby	Gem	UserInteraction	UNK	alert_error	UNK=statement UNK=question
ruby	Gem	UserInteraction	UNK	alert_warning	UNK=statement UNK=question
ruby	Gem	UserInteraction	UNK	ask	UNK=question
ruby	Gem	UserInteraction	UNK	ask_for_password	UNK=prompt
ruby	Gem	UserInteraction	UNK	ask_yes_no	UNK=question UNK=default
ruby	Gem	UserInteraction	UNK	choose_from_list	UNK=question UNK=list
ruby	Gem	UserInteraction	UNK	say	UNK=statement
ruby	Gem	UserInteraction	UNK	terminate_interaction	UNK=exit_code
ruby	Gem	UserInteraction	UNK	verbose	UNK=msg
ruby	Gem	Util	UNK	gunzip	UNK=data
ruby	Gem	Util	UNK	gzip	UNK=data
ruby	Gem	Util	UNK	inflate	UNK=data
ruby	Gem	Util	UNK	popen	UNK=command
ruby	Gem	Util	UNK	silent_system	UNK=command
ruby	Gem	Util	UNK	traverse_parents	UNK=directory
ruby	Gem	Validator	UNK	alien	UNK=gems
ruby	Gem	Validator	UNK	verify_gem	UNK=gem_data
ruby	Gem	Validator	UNK	verify_gem_file	UNK=gem_path
ruby	Gem	Version	bool	correct?	UNK=version
ruby	Gem	Version	UNK	create	UNK=input
ruby	Gem	Version	instance	new	UNK=version
ruby	Gem	Version	UNK	<=>	UNK=other
ruby	Gem	Version	UNK	approximate_recommendation	void
ruby	Gem	Version	UNK	bump	void
ruby	Gem	Version	bool	eql?	UNK=other
ruby	Gem	Version	UNK	marshal_dump	void
ruby	Gem	Version	UNK	marshal_load	UNK=array
ruby	Gem	Version	bool	prerelease?	void
ruby	Gem	Version	UNK	release	void
ruby	Gem	Version	UNK	version	void
ruby	Gem	VersionOption	UNK	add_platform_option	UNK=task UNK=wrap
ruby	Gem	VersionOption	UNK	add_prerelease_option	UNK=wrap
ruby	Gem	VersionOption	UNK	add_version_option	UNK=task UNK=wrap
ruby	Gem.TestCase	SpecFetcherSetup	UNK	declare	UNK=test UNK=repository
ruby	Gem.TestCase	SpecFetcherSetup	UNK	created_specs	void
ruby	Gem.TestCase	SpecFetcherSetup	UNK	download	UNK=name UNK=version UNK=dependencies UNK=&block;
ruby	Gem.TestCase	SpecFetcherSetup	UNK	gem	UNK=name UNK=version UNK=dependencies UNK=&block;
ruby	Gem.TestCase	SpecFetcherSetup	UNK	legacy_platform	void
ruby	Gem.TestCase	SpecFetcherSetup	UNK	spec	UNK=name UNK=version UNK=dependencies UNK=&block;
